uf_x,municipio_x,logradouro_x,numero_x,complemento_x,localidade_x,setor_censitario_x,id_lt_x,uf_y,municipio_y,logradouro_y,numero_y,complemento_y,localidade_y,cep,setor_censitario_y,id_lt_y
29,2708,AVENIDA GETULIO VARGAS,252.0,,SAO JOAO,290270805000009,7844,29,2708,AVENIDA GETULIO VARGAS,255,,SAO JOAO,47100000.0,290270805000009,314247
29,33307,RUA ALBERTO LEAL,8.0,,CANDEIAS,293330705000336,7845,29,33307,RUA ALBERTO LEAL,8,,CANDEIAS,45050160.0,293330705000336,6405066
29,27408,RUA RIO GRANDE DO SUL,332.0,ANDAR 3,PITUBA,292740805060079,7846,29,27408,RUA RIO GRANDE DO SUL,332,ANDAR 3,PITUBA,41830140.0,292740805060079,4279707
29,24405,LAGOA DE CIMA,10.0,CASA 2,PILAO ARCADO,292440515000004,7847,29,24405,LAGOA DE CIMA,10,CASA 2,PILAO ARCADO,47240000.0,292440515000004,3833893
21,11300,RUA COLARES MOREIRA,,,CENTRO,211130005000005,7848,29,21500,RUA RIACHUELO,22,,CENTRO,48800000.0,292150005000001,3433118
23,8302,DISTRITO ROSARIO,,,ROSARIO,230830210000002,7849,29,25956,POVOADO ROSARIO,80,,ROSARIO,44520000.0,292595610000013,4092932
25,734,RUA VEREADOR CICERO SOARES,505.0,,CENTRO,250073405000004,7850,29,5503,RUA AUCIDES CORREIA,16,,CENTRO,44750000.0,290550305000002,706920
29,15809,AVENIDA PRESIDENTE GETULIO VARGAS,65.0,,CENTRO,291580905000035,7851,29,15809,AVENIDA PRESIDENTE GETULIO VARGAS,447,,CENTRO,45140000.0,291580905000035,2562603
23,11405,RUA MONSENHOR SALVIANO PINTO,25.0,TERREO,AURELIO CAMARA,231140505000034,7852,29,27408,RUA CARVALHO PINTO,33,TERREO,CAJAZEIRAS XI,41347075.0,292740805260104,5239925
23,4202,RUA JOSE CARVALHO,300.0,,CENTRO,230420205000003,7853,28,3005,RUA JOSE PRIMO,0,,CENTRO,49290000.0,280300505000003,6903390
21,10708,RUA 1,,CAIS,TRAQUEIRA,211070805000048,7854,29,27408,RUA 22,1,,FAZENDA COUTOS,40731190.0,292740805130022,4544366
26,4106,RUA FREI CANECA,152.0,PREDIO,MAURICIO NASSAU,260410605000050,7855,29,27408,RUA NASSAU,27,SOBRADO,PARIPE,40810460.0,292740805130153,4587882
29,9307,FAZENDA BREJO DOS AFLITOS,70.0,,BREJO AFLITOS,290930705000068,7856,29,9307,FAZENDA BREJO DOS AFLITOS,70,,BREJO DOS AFLITOS,47650000.0,290930705000068,1351038
26,11606,RUA MARQUES DE AMORIM,400.0,,ILHA LEITE,261160605180117,7857,29,27408,RUA MARQUES DE OLINDA,0,,PARIPE,40800420.0,292740805130044,4552569
26,11606,AVENIDA GOVERNADOR AGAMENON MAGALHAES,10.0,,CAMPO GRANDE,261160605190165,7858,29,13705,AVENIDA GOVERNADOR ANTONIO CARLOS MAGALHAES,686,,CENTRO,48490000.0,291370505000009,2198429
27,3908,RUA DO COMERCIO,629.0,,CENTRO,270390805000006,7859,28,3807,RUA DO COMERCIO,0,,CENTRO,49940000.0,280380705000002,7007456
25,6004,SITIO MALHADA DA SERRA,19.0,,MALHADA SERRA,250600405000028,7860,29,26707,SITIO PE DA SERRA,0,,ARAPIRANGA,4617000.0,292670710000002,4196282
26,6200,RUA NOVA,122.0,,CENTRO,260620005000032,7861,28,6107,RUA NOVA,0,,CENTRO,49760000.0,280610705000006,7228292
23,4400,RUA PAULO ROBERTO PINHEIRO,90.0,,EDSON QUEIROZ,230440065090323,7862,29,24009,RUA OSVALDO CRUZ,0,,PAULO AFONSO,48602600.0,292400905000131,3788058
22,6951,RUA TIA MARIA DULCE,277.0,,CENTRO,220695105000001,7863,29,9604,RUA MARIA MADALENA,0,,CENTRO,48480000.0,290960405000022,1371245
21,11300,TRAVESSA SAO SAO SEBASTIAO,10.0,,SAO BERNARDO,211130005000583,7864,29,13606,TRAVESSA SAO PAULO,0,,SALOBRINHO,45000662.0,291360605000143,2159173
29,24009,RUA APOLONIO SALES,115.0,,BTN III,292400905000145,7865,29,24009,RUA APOLONIO SALES,115,,BTN III,48609000.0,292400905000145,3791627
23,4400,AVENIDA L,1271.0,,JOSE WALTER,230440070140380,7866,28,6701,AVENIDA R2,1043,,EDUARDO GOMES,49100000.0,280670105000120,7283725
29,18605,PRACA RODRIGO ALVES TEIXEIRA,40.0,,CENTRO,291860505000001,7867,29,18605,PRACA RODRIGO ALVES TEIXEIRA,0,,CENTRO,46670000.0,291860505000002,3040549
24,11502,AVENIDA DOUTOR PEDRO VELHO,42.0,,CENTRO,241150205000023,7868,29,22102,PRACA DOUTOR ADALBERTO CERQUEIRA CAMPOS,13,,CENTRO,44800000.0,292210205000001,3523448
26,12208,RUA CATARINA PARENTE DE SA DUM,,FRENTE,UMAS,261220815000001,7869,29,33307,RUA SANTA CATARINA,26,,COMUNIDADE SIMAO,45000000.0,293330705000182,6364753
24,8102,AVENIDA RODRIGUES ALVES,1115.0,OUTROS,TIROL,240810205080070,7870,29,5701,AVENIDA TIRADENTES,0,SOBRADO FUNDOS,ABRANTES,42840000.0,290570110000002,808255
28,308,RUA CAMPO DO BRITO,1056.0,,SAO JOSE,280030805000021,7871,28,308,RUA CAMPO DO BRITO,1056,,SAO JOSE,49015460.0,280030805000021,6492365
29,33307,RUA ELPIDIO FLORES,197.0,ANDAR 2 APARTAMENTO 201,CENTRO,293330705000002,7872,29,33307,RUA ELPIDIO FLORES,197,ANDAR 2 APARTAMENTO 202,CENTRO,45000500.0,293330705000002,6312282
24,8003,RUA PEDRO VELHO,250.0,,SANTO ANTONIO,240800305000065,7873,29,5206,RUA ADVALDO SANTOS,230,,BAIRRO SANTO ANTONIO,46400000.0,290520605000008,666820
26,5608,RUA ANTONIO CLEMENTE DINIZ,27.0,CASA,CENTRO,260560805000003,7874,28,6701,RUA ALFREDO PEREIRA MATOS,79669,CASA,CENTRO,49100000.0,280670105000104,7279117
29,27408,RUA SOL NASCENTE,18.0,,NARANDIBA,292740805220461,7875,29,27408,RUA SOL NASCENTE,0,,NARANDIBA,41192235.0,292740805220302,5060788
21,907,AVENIDA DOUTOR PAULO RAMOS,59.0,,CONCEICAO,210090705000008,7876,29,702,AVENIDA JOAO RAMOS,0,,DOIS DE JULHO,48107999.0,290070205000031,54998
29,29008,RUA ALTO DO CEMITERIO,13.0,,CENTRO,292900805000006,7877,29,29008,RUA ALTO DO CEMITERIO,0,,CENTRO,44360000.0,292900805000002,5575505
23,8500,AVENIDA CICERO MARQUES,15.0,,CENTRO,230850005000005,7878,29,14000,AVENIDA CESAR CABRAL,0,,CENTRO,44600000.0,291400005000022,2245884
26,16407,RUA A,71.0,,AGUA BRANCA,261640705000079,7879,29,16104,RUA AGUA FRIA,78,,ITAPARICA,44460000.0,291610405000032,2590331
28,308,RUA DUQUE DE CAXIAS,140.0,,SAO JOSE,280030805000019,7880,28,308,RUA DUQUE DE CAXIAS,140,,SAO JOSE,49015320.0,280030805000019,6491765
26,15607,RUA PEDRO LEITE MONTEIRO,630.0,,SAO GERALDO,261560705000036,7881,29,18506,RUA SAO GERALDO,426,,MORROS DE HIGINO,44925000.0,291850605000018,3033439
29,30501,POVOADO ALTO DE FORA,9.0,,ALTO FORA,293050105000116,7882,29,30501,POVOADO ALTO DE FORA A9,0,,ALTO DE FORA,48700000.0,293050105000116,5832984
26,11101,RUA DA CAATINGUINHA,62.0,,MARAVILHA,261110105080084,7883,29,21708,RUA DA VAGINHA,621,,ICO,44850000.0,292170822000001,3482476
29,3904,RUA SANTA LUZIA,258.0,TERREO,SAO MIGUEL,290390405000004,7884,29,3904,RUA SANTA LUZIA,250,TERREO,SAO MIGUEL,47600000.0,290390405000004,490099
25,13208,RUA FRANCISCO FANANCA,70.0,SOBRADO 1,CENTRO,251320805000001,7885,29,26608,RUA FRANCISCO CARVALHO PASSOS,70,,CENTRO,48400000.0,292660805000054,4181560
26,7000,AVENIDA TENENTE DOMINGOS GOMES,320.0,,CENTRO,260700005000004,7886,28,5505,AVENIDA SIMAO DIAS,390,,CENTRO,49490000.0,280550505000041,7180465
26,6705,SITIO CARNIJO,15.0,,RURAL,260670505000007,7887,29,22805,FAZENDA BRIOSO,13,,RURAL,45390000.0,292280505000009,3614001
29,27408,AVENIDA ANTONIO CARLOS MAGALHAES,2501.0,,ANTONIO CARLOS MAGALAES,292740805070251,7888,29,30709,AVENIDA ANTONIO CARLOS MAGALHAES,1409,,LUIZ EDUARDO MAGALHAES,43700000.0,293070905000075,5875591
29,23035,FAZENDA TAPERA,61.0,,TAPERA,292303510000006,7889,29,23035,FAZENDA TAPERA,61,,TAPERA,46730000.0,292303510000006,3654339
24,14159,RUA SALUSTIANO LOURENCO,114.0,,CENTRO,241415905000001,7890,29,23357,RUA SALVIANO INACIO ROCHA 1,125,,CENTRO,44718000.0,292335705000020,3693215
23,4400,RUA ANTONIO AUGUSTO,186.0,,MEIRELES,230440005120380,7891,29,13804,RUA AUGUSTO COELHO,0,,SEDE,44680000.0,291380405000020,2217986
23,9201,RUA SAO SEBASTIAO,93.0,FUNDOS,CENTRO,230920105000014,7892,29,22052,RUA SAO SEBASTIAO,93,FUNDOS,CENTRO,44885000.0,292205205000002,3517261
21,2374,POVOADO SANTO ANTONIO,,,CACHOEIRA GRANDE,210237405000014,7893,29,27408,VILA SANTO ANTONIO,57,,CAMPO GRANDE,40080016.0,292740805270094,5306857
23,4400,RUA REPUBLICA DO LIBANO,1000.0,APARTAMENTO 101,MEIRELES,230440005120384,7894,29,10800,RUA DO IMPERIO,0,FUNDOS,LIBERDADE,44095250.0,291080005110038,1786703
25,2805,RUA BENTO FERREIRA DE ALENCAR,14.0,,BREJO CRUZ,250280505000007,7895,28,1405,RUA SARGENTO ANANIAS FERREIRA DE ALMEIDA,0,,ALTOS VERDES,49550000.0,280140510000001,6789895
29,27408,AVENIDA DORIVAL CAYMMI,14380.0,,ITAPOA,292740805090140,7896,29,27408,AVENIDA DORIVAL CAYMMI,0,,ITAPOA,41635152.0,292740805090140,4506172
23,4400,RUA CRUZ SALDANHA,180.0,CASA A,PARQUELANDIA,230440005080265,7897,29,24009,RUA OSVALDO CRUZ,228,CASA 2,BAIRRO TANCREDO NEVES II,48609170.0,292400905000143,3791156
26,11507,SITIO ACATINGADO,,,QUIPAPA,261150705000018,7898,29,4852,POVOADO CAATINGUINHA,26,,SITIO CAATINGUINHA,44345000.0,290485205000010,622807
25,7507,RUA MANOEL MEDEIROS GUEDES,95.0,APARTAMENTO 201,MANAIRA,250750705000748,7899,29,27408,RUA MANOEL MONTE,95,FUNDOS,PLATAFORMA,40717080.0,292740805190052,4862898
22,1739,SITIO LAMBEDOR GRANDE,38.0,,LAMBEDOR GRANDE,220173905000013,7900,29,20601,SITIO FONTE GRANDE,38,,SITIO FONTE GRANDE,0.0,292060125000003,3340453
29,21500,RUA ALOISIO DE CASTRO,141.0,,CENTRO,292150005000002,7901,29,21500,RUA ALOISIO DE CASTRO,141,,CENTRO,48800000.0,292150005000002,3433460
26,16407,RUA F,43.0,,REDENCAO,261640705000095,7902,29,31350,RUA D,26,,REDENCAO,45995000.0,293135005000044,5983525
29,30105,RUA FRANCISCO VITAL,64.0,,CENTRO,293010505000080,7903,29,30105,RUA FRANCISCO VITAL,0,,CENTRO,48970000.0,293010505000080,5747077
29,33000,RUA CIDADE DE VALENTE,11.0,,TANQUINHO,293300005000022,7904,29,33000,RUA CIDADE DE VALENTE,11,,TANQUINHO,48490000.0,293300005000022,6239861
29,6204,RUA BARRO ALTO,123.0,,CANARANA,290620405000006,7905,29,6204,RUA BARRO ALTO,0,,CANARANA,44890000.0,290620405000017,932382
23,4400,RUA NUNES VALENTE,1660.0,BLOCO A APARTAMENTO 1401,ALDEOTA,230440005121038,7906,29,27408,RUA 04,0,BLOCO 23A APARTAMENTO 102,MIRANTES DE PERIPERI,40725360.0,292740805160006,4651144
25,2102,AVENIDA ANGELICA SOARES,2.0,TERREO,CENTRO,250210205000002,7907,29,27408,AVENIDA JOANA ANGELICA,2,LOJA 3 TERREO,CENTRO,40000822.0,292740805200012,4875614
26,2407,TRAVESSA RUA A,91.0,CASA,CENTRO,260240705000002,7908,29,10503,RUA 2 TRAVESSA JUERANA,846,CASA,CENTRO,48180000.0,291050305000011,1484824
26,11101,RUA IRMA JERONIMA,143.0,,CENTRO,261110105060003,7909,29,18100,RUA IRMA RUFINA,0,,CENTRO,48540970.0,291810005000015,2904626
26,1052,RUA AGRIPINA GOMES,391.0,,ENGENHO ITAPIPIRE CIMA,260105205000011,7910,29,5701,RUA CITRINOS,0,,GUARAJUBA,0.0,290570120000047,850420
24,8102,RUA SARGENTO OVIDIO,1117.0,APARTAMENTO 601,BARRO VERMELHO,240810205080081,7911,29,5701,RUA BARRO VERMELHO,0,TERREO 4,ABRANTES,42840000.0,290570110000027,814800
22,8403,RUA PROFESSOR BEM,1337.0,,YTACOATIARA,220840305000028,7912,29,207,RUA PROFESSORA JOSENILZA,22,,ABARE,48680000.0,290020710000002,8087
29,27408,AVENIDA SALVADOR,34.0,ANDAR 1,BONFIM,292740805150036,7913,29,27408,AVENIDA SALVADOR,6,ANDAR 1,BONFIM,40415110.0,292740805150036,4601764
24,8102,RUA NOSSA SENHORA DA CANDELARIA,3377.0,,CANDELARIA,240810205070119,7914,29,27408,RUA NOSSA SENHORA DAS CANDEIAS,0,,LOBATO,40470000.0,292740805220017,4965441
24,8201,TRAVESSA DE ALCACUZ,3.0,,PIRANGI SUL,240820105000029,7915,29,27408,TRAVESSA CLEMENTINO HEITOR DE CARVALHO,3,,IAPI,40000000.0,292740805210113,4912764
22,2406,COMUNIDADE OITEIRO,,,OITEIRO,220240605000007,7916,29,25006,COMUNIDADE UMBUZEIRO,22,,UMBUZEIRO,45190000.0,292500605000021,3891724
29,10727,AVENIDA PRESIDENTE KENNEDY,257.0,,CENTRO,291072705000079,7917,29,10727,AVENIDA PRESIDENTE KENNEDY,0,,CENTRO,45820000.0,291072705000079,1569462
22,4303,SITIO LAGOA SECA,15.0,,CATINGUEIRA,220430305000014,7918,29,22706,SITIO ESTRELA,15,,BANANEIRA,45270000.0,292270605000010,3596954
22,7009,ESTRADA DO BELO MONTE,48.0,,BELO MONTE,220700905000039,7919,28,506,ESTRADA PRO CAMPO,1448,,MANILHA DE BAIXO,49580000.0,280050605000021,6721856
27,300,RUA MATILDE BARBOSA PAULINO,18.0,,SENADOR ARNON MELO,270030005000207,7920,28,3500,RUA ANTONIO MATIAS,0,,JENIPAPO,49400000.0,280350005000077,6971626
23,4400,RUA BARAO DO RIO BRANCO,2101.0,,CENTRO,230440005080008,7921,28,4409,RUA BARAO DO RIO BRANCO,0,,CENTRO,49980000.0,280440905000004,7037559
29,4100,RUA IBIPITANGA,579.0,,CENTRO,290410005000001,7922,29,4100,RUA IBIPITANGA,578,,CENTRO,46530000.0,290410005000001,531075
26,13701,RUA LUIZ QUINTUDE,117.0,,BELA VISTA,261370105000054,7923,29,10503,RUA BAIXA DE QUINTAS,26,,BELA VISTA,48180000.0,291050305000013,1485354
27,8907,RUA 17 DE AGOSTO,135.0,,SATUBA,270890705000005,7924,29,27408,RUA 18 DE AGOSTO,129,,CANDEAL,40296130.0,292740805070168,4420503
29,5206,RUA NOVO HORIZONTE,8.0,ANDAR 1 APARTAMENTO 1,CENTRO,290520605000017,7925,29,5206,RUA NOVO HORIZONTE,8,ANDAR 1 APARTAMENTO 1,CENTRO,46400000.0,290520605000017,669919
21,11300,RUA MARIA ALICE,2.0,,DIVINEIA,211130005000503,7926,29,27408,RUA ALICE,0,,PIRAJA,41290200.0,292740805180054,4701153
23,5902,ESTRADA ARRAIAL,39.0,,ARRAIAL,230590205000028,7927,29,26400,ESTRADA AGRESTE,43,,AGRESTE,46470000.0,292640005000034,4153627
25,7101,RUA PROJETADA,35.0,,ITAPOROROCA,250710105000007,7928,29,31350,RUA PROJETADA 40,75,,ARUTEF,45995000.0,293135005000089,6000904
28,6701,AVENIDA LOURIVAL BATISTA,262.0,,CENTRO,280670105000012,7929,28,6701,AVENIDA LOURIVAL BATISTA,0,,CENTRO,49100000.0,280670105000012,7257958
25,7507,AVENIDA GUARABIRA,314.0,ANDAR 10 APARTAMENTO 1002,MANAIRA,250750705000476,7930,29,27408,RUA GUARARAPES,34,ANDAR 1 APARTAMENTO 105,ITAPUA,41610540.0,292740805090025,4465303
29,29404,RUA MARECHAL CASTELO BRANCO,8.0,CASA,CENTRO,292940405000002,7931,29,29404,RUA MARECHAL CASTELO BRANCO,0,CASA,CENTRO,44580000.0,292940405000002,5643944
27,4302,RUA SANTA CRUZ,57.0,,TABULEIRO MARTINS,270430205120115,7932,29,19553,RUA JUAZEIRO,0,,SANTA CRUZ,47850000.0,291955305000070,3216473
21,3000,RUA 24 DE OUTUBRO,411.0,,CENTRO,210300005000022,7933,29,28000,RUA 24 DE OUTUBRO,412,,CENTRO,48880000.0,292800005000012,5398944
22,6902,RUA SETE DE SETEMBRO,480.0,,CENTRO,220690205000002,7934,29,6709,RUA SETE DE SETEMBRO,480,,CENTRO,45157000.0,290670905000003,1004607
23,4459,RUA IZIDIO MOURA,299.0,,FORTIM,230445905000011,7935,29,7509,RUA FAZENDA MOCAMBO 2,312,,CATU,48110000.0,290750905000043,1149786
29,28950,RUA DA AURORA,4.0,,CENTRO,292895005000002,7936,29,28950,RUA DA AURORA,0,,CENTRO,48895000.0,292895005000002,5570378
29,17508,RUA AFONSO COSTA,116.0,,CENTRO,291750805000002,7937,29,17508,RUA AFONSO COSTA,116,,CENTRO,44700000.0,291750805000002,2746348
23,12403,RUA TARCISIO FAUSTINO COSTA,4.0,,CAGADO,231240308000001,7938,29,2708,RUA CIRIACO COSTA,0,,PECUARIA,47100000.0,290270805000009,314040
26,7901,RUA COMENDADOR JOSE DIDIER,300.0,,PIEDADE,260790105000012,7939,29,14604,RUA JOSE A DOURADO,0,,IRECE,44900000.0,291460405000002,2310133
29,5206,PRACA DA IGREJA,155.0,,CENTRO,290520615000001,7940,29,5206,PRACA DA IGREJA,155,,CENTRO,46400000.0,290520615000001,683602
24,13805,RUA JOSE TERTULIANO,44.0,,CENTRO,241380505000002,7941,28,7402,RUA JOSE JEREMIAS,0,,CENTRO,49300000.0,280740205000007,7319504
26,12208,RUA AGAMENON MAGALHAES,692.0,,CENTRO,261220805000001,7942,29,26103,RUA ARLETE MAGALHAES,14,,CENTRO,48750000.0,292610305000002,4111673
23,4400,AVENIDA 13 DE MAIO,,LOJA 104,FATIMA,230440005080174,7943,29,10750,AVENIDA NOSSA SENHORA DE FATIMA,1041,,CENTO,48415000.0,291075005000026,1594048
21,1202,RUA MAGALHAES DE ALMEIDA,598.0,,CENTRO,210120205000003,7944,29,28802,RUA ELIAS MAGALHAES DE ALMEIDA,0,,CENTRO,44190000.0,292880205000061,5555519
24,8102,AVENIDA CAMPOS SALES,767.0,APARTAMENTO 501,TIROL,240810205080075,7945,29,6709,AVENIDA TIRADENTES,228,FUNDOS,CANDIDO SALES,45157000.0,290670905000008,1006043
23,4202,RUA CORONEL ANTONIO LUIZ,1011.0,,PIMENTA,230420205000008,7946,29,5909,RUA CORONEL LUIZ ANTONIO,0,,PEDRO ALCANTRA,47220000.0,290590905000003,878235
25,10402,RUA MANOEL DE ALMEIDA COSTA,51.0,,CENTRO,251040205000001,7947,29,21500,RUA CORONEL JOAO CORDEIRO,509,,CENTRO,48800000.0,292150005000004,3434243
29,22904,POVOADO CONCEICAO,,,CONCEICAO,292290405000043,7948,29,22904,POVOADO CONCEICAO,0,,CONCEICAO,48460000.0,292290405000043,3629208
29,5008,PRACA MIGUEL FERNANDES,41.0,TERREO,CENTRO,290500805000003,7949,29,5008,PRACA MIGUEL FERNANDES,45,TERREO,CENTRO,46300000.0,290500805000003,643708
28,308,AVENIDA ANIZIO AZEVEDO,351.0,APARTAMENTO 1002,13 JULHO,280030805000036,7950,28,308,AVENIDA ANIZIO AZEVEDO,351,APARTAMENTO 1002,13 DE JULHO,49020240.0,280030805000036,6497187
29,17508,RUA CORONEL TEIXEIRA,148.0,,CENTRO,291750805000001,7951,29,17508,RUA CORONEL TEIXEIRA,133,,CENTRO,44700000.0,291750805000001,2746301
26,8800,RUA MENOR CARLOS BRAZ,197.0,,CENTRO,260880005000015,7952,28,6107,RUA DOUTOR MENEZES PRADO,469,,CENTRO,49760000.0,280610705000001,7226797
24,8003,RUA MARECHAL DEODORO,1536.0,,BARROCAS,240800305000242,7953,29,6501,RUA MARECHAL DEODORO,127,,CANDEIAS,43800000.0,290650105000004,961819
21,5302,RUA BAHIA,,ANDAR 10 APARTAMENTO 1002,3 PODERES,210530205000177,7954,29,25303,RUA BAHIA,100,,ARRAIAL DAJUDA,45816000.0,292530307000021,3988899
29,18407,AVENIDA DA BANDEIRA,18.0,,JUAZEIRO,291840705000075,7955,29,18407,AVENIDA DA BANDEIRA,18,,JUAZEIRO,48924999.0,291840705000075,2974510
23,4285,RUA CORONEL FREIRE,13.0,,GUARIBAS,230428505000037,7956,29,13606,RUA CORONEL PESSOA,23,,INEMA,45669000.0,291360635000003,2185795
24,3707,RUA JOSE BARRA NETO,21.0,,CENTRO,240370705000008,7957,28,7402,RUA JOSE JEREMIAS,0,,CENTRO,49300000.0,280740205000007,7319504
25,6707,RUA ANTONIO CAETANO,10.0,CASA,CENTRO,250670705000002,7958,29,4852,RUA A CACHOEIRA,146,CASA 1463,CENTRO,44345000.0,290485205000017,624595
22,11001,AVENIDA JOQUEI CLUBE,2169.0,APARTAMENTO 203,SAO CRISTOVAO,221100105070205,7959,29,27408,AVENIDA RECANTO DO CRUZEIRO,103,CASA 3,SAO CRISTOVAO,41510350.0,292740805230100,5184096
29,14802,AVENIDA AZIZ MARON,1117.0,,VITORIA,291480205000163,7960,29,14802,AVENIDA AZIZ MARON,1117,,JARDIM VITORIA,45600000.0,291480205000163,2437408
21,12803,RUA DA PICARREIRA,511.0,,VIANA,211280305000018,7961,28,605,RUA D,11,,PRISCO VIANA,49140000.0,280060505000008,6725996
29,18407,SITIO CAJ,6.0,,CAJ C7,291840715000036,7962,29,18407,SITIO CAJ,6,,CAJ C7,4890000.0,291840715000036,3015532
23,4905,FAZENDA BOA VISTA,27.0,,BOA VISTA,230490505000008,7963,29,8309,FAZENDA BOA VISTA,23,,BOA VISTA,44540000.0,290830905000015,1232202
26,9600,AVENIDA DOUTOR JOSE AUGUSTO MOREIRA,1074.0,,CASA CAIADA,260960005000234,7964,29,6006,ESTRADA POCO VELHO,750,CASA,,0.0,290600605000053,904943
24,12005,AVENIDA TOMAZ LANDIM,42.0,,CENTRO,241200505000039,7965,29,13309,RUA ODALIA CEDRAZ,84,,CENTRO,48725000.0,291330905000001,2081172
29,10800,RUA JURACI MAGALHAES,182.0,CASA 1,BRASILIA,291080005090014,7966,29,10800,RUA JURACI MAGALHAES,182,CASA 2,BRASILIA,44100000.0,291080005090014,1743045
26,10707,RUA CORONEL ALBERTO LUNDGREN,2068.0,,CENTRO,261070705000003,7967,29,8507,RUA ALBERTO CORREA,0,,CENTRO,44245000.0,290850705000019,1277004
26,8800,RUA BARAO DE CAZUZA,20.0,TERREO 1,LAJEDO,260880005000001,7968,29,10800,RUA CALAMAR,20,TERREO,CONCEICAO I,44065104.0,291080005060028,1610036
29,10800,RUA BRIGADEIRO EDUARDO GOMES,267.0,,PONTO CENTRAL,291080005090096,7969,29,10800,RUA BRIGADEIRO EDUARDO GOMES,255,,PONTO CENTRAL,44025270.0,291080005090096,1770010
24,8102,RUA INDIANA,353.0,,NOSSA SENHORA APRESENTACAO,240810205060096,7970,29,11006,FAZENDA INDIANA,0,,RIBEIRAO DOS INDIOS,45740000.0,291100605000018,1845643
29,27200,PRACA ADALBERTO RIBEIRO SAMPAIO,254.0,,CENTRO,292720005000001,7971,29,27200,PRACA ADALBERTO RIBEIRO SAMPAIO,0,,CENTRO,46800000.0,292720005000001,4233862
27,4302,RUA ALCEBIADES VALENTE,105.0,APARTAMENTO 503,FAROL,270430205080024,7972,29,27408,RUA HEITOR DIAS,13,APARTAMENTO 102,COSME DE FARIAS,0.0,292740805070057,4387552
29,3508,RUA RODOLFO LOPES,188.0,,AUVORADA,290350805000007,7973,29,3508,RUA RODOLFO LOPES,188,,AUVORADA,45160000.0,290350805000007,458137
21,1350,POVOADO TUCUM,,,BACURITUBA A BALTAZAR,210135005000004,7974,29,13002,POVOADO CAITITU,7,,,46700000.0,291300208000005,2056667
21,8900,ESTRADA DA VITORIA,145.0,,VITORIA,210890005000003,7975,29,2807,ESTRADA DA VITORIA,0,,VITORIA,46650000.0,290280705000018,335683
27,300,RUA FERNANDES LIMA,345.0,,CENTRO,270030005000003,7976,29,31004,RUA ROGACIANO LIMA,250,,CENTRO,46600000.0,293100405000014,5932739
24,8003,RUA MEIRA E SA,297.0,,CENTRO,240800305000108,7977,29,5701,RUA ADELINA DE SA,301,,CENTRO,42800000.0,290570105000001,727834
29,19207,AVENIDA SAO CRISTOVAO,10.0,CASA,ITINGA,291920705000101,7978,29,19207,AVENIDA SAO CRISTOVAO,10,CASA,ITINGA,42700000.0,291920705000101,3130559
23,4657,AVENIDA RAIMUNDO DA CUNHA BRITO,23.0,,CENTRO,230465705000014,7979,29,5156,RUA TEODOLINO DE BRITO 1,23,,CENTRO,45265000.0,290515605000001,658818
23,4400,RUA PROFESSOR LINO DA ENCARNACAO,717.0,,AMADEU FURTADO,230440005080509,7980,29,10800,RUA PROFESSORA EDELVIRA OLIVEIRA,531,,QUEIMADINHA,44025440.0,291080005080023,1675784
26,16407,RUA IMPERIAL,204.0,,MATRIZ,261640705000005,7981,29,24009,RUA IMPERIAL,64,,CENTRO,48601380.0,292400905000007,3756050
29,8408,RUA FLORIANO PEIXOTO,73.0,ANDAR 1,CENTRO,290840805000017,7982,29,8408,RUA FLORIANO PEIXOTO,73,ANDAR 1,CENTRO,48730000.0,290840805000017,1243633
23,4400,RUA JOAQUIM NABUCO,2672.0,,DIONISIO TORRES,230440005080439,7983,29,12400,RUA EPIFANIO TORRES,207,,IBIPEBA,44970000.0,291240005000001,2006445
29,29107,RUA GOES CALMON,1145.0,,CENTRO,292910705000003,7984,29,29107,RUA GOES CALMON,1124,,CENTRO,44550000.0,292910705000003,5587431
21,9809,POVOADO SAO ROQUE,,,SAO ROQUE,210980905000014,7985,29,18605,POVOADO SAO ROQUE,21,,00000,46670000.0,291860505000007,3042061
26,16209,ESTRADA LIVRAMENTO,19.0,CASA 1,LIVRAMENTO A AREIA JUNCO,261620905000021,7986,29,19504,ESTRADA LIVRAMENTO A IGUATEMI,2,CASA,CARAIBAS DO NADO,46140000.0,291950405000044,3182627
24,208,RUA 15 DE NOVEMBRO,232.0,,CENTRO,240020805000013,7987,29,26004,RUA 15 DE NOVEMBRO,0,,CENTRO,47200000.0,292600405000050,4107630
23,4400,RUA GONCALVES LEDO,679.0,,CENTRO,230440005080996,7988,29,6907,RUA GONCALVES LEDO,0,,CENTRO,45900000.0,290690705000005,1069894
24,9308,RUA SABOIA FILHO,474.0,,CAJARANAS,240930805000012,7989,29,27408,RUA GERSINO COELHO,8,,MATATU,40255130.0,292740805070215,4435284
24,8003,RUA JOAO DA ESCOSSIA,360.0,,12 ANOS,240800305000009,7990,29,19306,PRACA JOAO COLOSSOS,0,,LENCOIS,46960000.0,291930605000004,3162826
29,17359,AVENIDA FRANCISCO MOREIRA ALVES,597.0,CASA,CENTRO,291735905000002,7991,29,17359,AVENIDA FRANCISCO MOREIRA ALVES,592,CASA,CENTRO,47655000.0,291735905000002,2732877
