id_x,endereco_x,id_lt_x,id_y,endereco_y,id_lt_y,score
218526,ESTRADA DO BELMONT 2609 NyACwIONAL,317,218526,ESTRADA DO BELMONT 2609 NACIONAL,4776,0.054085158
218526,ESTRADA DO BELMONT 2609 NyACwIONAL,317,218491,ESTRADA DO BELMONT 2086 NACIONAL,5625,0.061061367
218526,ESTRADA DO BELMONT 2609 NyACwIONAL,317,218501,ESTRADA DO BELMONT 2358 NACIONAL,4548,0.07108985
218526,ESTRADA DO BELMONT 2609 NyACwIONAL,317,218366,ESTRADA DO BELMONT 1999 NACIONAL,8366,0.089827396
218526,ESTRADA DO BELMONT 2609 NyACwIONAL,317,218808,ESTRADA DO CANIL 7494 NACIONAL,7604,0.1036108
884904,AVNEIDA MAX gEIXEIRA 144 FLORES,318,884904,AVENIDA MAX TEIXEIRA 144 FLORES,2371,0.08629978
884904,AVNEIDA MAX gEIXEIRA 144 FLORES,318,920140,BECO FLORES 15 ALVORADA,8293,0.10539384
884904,AVNEIDA MAX gEIXEIRA 144 FLORES,318,920139,BECO FLORES 15 ALVORADA,6439,0.10617099
884904,AVNEIDA MAX gEIXEIRA 144 FLORES,318,910349,BECO ANA NOGUEIRA 25 EDUCANDOS,2078,0.12256564
884904,AVNEIDA MAX gEIXEIRA 144 FLORES,318,586910,RUA MARFIM 81 PLACAS/XAVIER MAIA,7371,0.13386182
491932,AkVENIDA AFONSO ENA 640 JOAO ALVES,319,491932,AVENIDA AFONSO PENA 640 JOAO ALVES,6029,0.056382816
491932,AkVENIDA AFONSO ENA 640 JOAO ALVES,319,491966,AVENIDA AFONSO PENA 1131 JOAO ALVES,8986,0.06785352
491932,AkVENIDA AFONSO ENA 640 JOAO ALVES,319,501003,RUA FELIX GASPAR 1590 JOAO ALVES,983,0.07802378
491932,AkVENIDA AFONSO ENA 640 JOAO ALVES,319,496215,RUA ALFREDO TELES 192 JOAO ALVES,8572,0.07886058
491932,AkVENIDA AFONSO ENA 640 JOAO ALVES,319,499251,RUA DO BREU 325 JOAO ALVES,2327,0.08169291
986343,RUA ALFREDO MOREIR 44 SANTO zrANTONIO,320,986343,RUA ALFREDO MOREIRA 44 SANTO ANTONIO,6772,0.06586525
986343,RUA ALFREDO MOREIR 44 SANTO zrANTONIO,320,999754,RUA ARTUR REIS 366 SANTO ANTONIO,882,0.070511624
986343,RUA ALFREDO MOREIR 44 SANTO zrANTONIO,320,1134991,RUA JOSE BONIFACIO 22 COLONIA SANTO ANTONIO,835,0.07052094
986343,RUA ALFREDO MOREIR 44 SANTO zrANTONIO,320,987472,RUA ALVARAES 122 GILBERTO MESTRIHO,4433,0.073805846
986343,RUA ALFREDO MOREIR 44 SANTO zrANTONIO,320,1022216,RUA BURITI 55 COLONIA ANTONIO ALEIXO,8611,0.074364915
920715,BECO GUARIûBA 28 AS OLIVEIRAS,321,920716,BECO GUARIUBA 36 MONTE DAS OLIVEIRAS,8358,0.06465643
920715,BECO GUARIûBA 28 AS OLIVEIRAS,321,920715,BECO GUARIUBA 28 MONTE DAS OLIVEIRAS,1095,0.070347205
920715,BECO GUARIûBA 28 AS OLIVEIRAS,321,643474,RAMAL PARANA DOS MOURAS 74 LUZEIRO2,72,0.09705931
920715,BECO GUARIûBA 28 AS OLIVEIRAS,321,846805,BECO LARANJEIRA 156 AJURICABA,6208,0.10150218
920715,BECO GUARIûBA 28 AS OLIVEIRAS,321,652085,BECO FRANCISQUINHO 48 VITORIA,1990,0.10720959
531431,RUA PROJEATDA 9 292 ARPIRAR II,322,531431,RUA PROJETADA 9 292 RAPIRRA II,7010,0.04200971
531431,RUA PROJEATDA 9 292 ARPIRAR II,322,531234,RUA PANTANAL 568 RAPIRRA II,6371,0.08132256
531431,RUA PROJEATDA 9 292 ARPIRAR II,322,597198,RUA PROJETADA 710 143 AIRTON SENA,7683,0.08549988
531431,RUA PROJEATDA 9 292 ARPIRAR II,322,597244,RUA PROJETADA 714 92 AIRTON SENA,3800,0.085760206
531431,RUA PROJEATDA 9 292 ARPIRAR II,322,31747,RUA TOPAZIO 1420 RURAL,8972,0.094702415
122798,RUA VISCONDE MAUA 4025 BAIRRO JARDIM DO ESTADOS,323,122798,RUA VISCONDE MAUA 4025 BAIRRO JARDIM DO ESTADOS,6453,5.464381e-06
122798,RUA VISCONDE MAUA 4025 BAIRRO JARDIM DO ESTADOS,323,122560,RUA TANGUA 3353 BAIRRO JARDIM DO ESTADOS,6661,0.034961075
122798,RUA VISCONDE MAUA 4025 BAIRRO JARDIM DO ESTADOS,323,122210,RUA MARCILIO DIAS 3898 BAIRRO JARDIM DO ESTADOS,4750,0.04603485
122798,RUA VISCONDE MAUA 4025 BAIRRO JARDIM DO ESTADOS,323,121923,RUA AYRTON SENNA 4042 BAIRRO JARDIM DO ESTADOS,5276,0.04792405
122798,RUA VISCONDE MAUA 4025 BAIRRO JARDIM DO ESTADOS,323,122133,RUA JEAN CARLOS 3788 BAIRRO JARDIM DO ESTADOS,6786,0.055051807
839724,RUA RAIMUNsDA RUjZ 2409 oLIBERDDE,324,805797,RUA RIO SOLIMOES 4087 MAMOUD AMED,7038,0.12291019
839724,RUA RAIMUNsDA RUjZ 2409 oLIBERDDE,324,60887,RUA UIRAPURU 2999 TEIXEIRAO,5284,0.12527439
839724,RUA RAIMUNsDA RUjZ 2409 oLIBERDDE,324,48598,RUA ANITA GARIBALDI 2970 TEIXEIRAO,7224,0.12762333
839724,RUA RAIMUNsDA RUjZ 2409 oLIBERDDE,324,290331,RUA PANTEON 7205 TEIXEIRAO,6697,0.13260102
839724,RUA RAIMUNsDA RUjZ 2409 oLIBERDDE,324,235926,RUA BIDU SAIAO 7069 APONIA,5879,0.13321203
521024,AVENIDA JAPfIIM 336 GAUyRANI,325,521024,AVENIDA JAPIIM 336 GUARANI,4324,0.066065826
521024,AVENIDA JAPfIIM 336 GAUyRANI,325,520925,AVENIDA JAPIIM 51 GUARANI,1161,0.07671368
521024,AVENIDA JAPfIIM 336 GAUyRANI,325,521395,AVENIDA JAPIIM 7440 GUARANI,8765,0.0771679
521024,AVENIDA JAPfIIM 336 GAUyRANI,325,897192,AVENIDA TEFE 533 JAPIIM,5579,0.084821075
521024,AVENIDA JAPfIIM 336 GAUyRANI,325,897168,AVENIDA TEFE 522 JAPIIM,116,0.09144306
253207,RUA ELkZIO BRANDA 4887 IARAPE,326,253207,RUA ELIZIO BRANDAO 4887 IGARAPE,7750,0.070304
253207,RUA ELkZIO BRANDA 4887 IARAPE,326,768584,RUA JENIPAPO 283 MAE CREUZA,2069,0.09304992
253207,RUA ELkZIO BRANDA 4887 IARAPE,326,299736,RUA RINO LEVI 5235 TEIXEIRAO,1131,0.09474354
253207,RUA ELkZIO BRANDA 4887 IARAPE,326,823189,RUA DEOCLECIANO SAMPAIO 1027 PANTANAL,601,0.09592539
253207,RUA ELkZIO BRANDA 4887 IARAPE,326,1062256,RUA DANILO CORREA 442 JAPIIM,8640,0.10282843
678727,RUA PLIhNIO COELHO COELHO 1314 AMTARA,327,678727,RUA PLINIO COELHO 1314 AMATURA,828,0.063776635
678727,RUA PLIhNIO COELHO COELHO 1314 AMTARA,327,757178,RUA PLINIO COELHO 113 CODAJAS,472,0.073836625
678727,RUA PLIhNIO COELHO COELHO 1314 AMTARA,327,823189,RUA DEOCLECIANO SAMPAIO 1027 PANTANAL,601,0.08101664
678727,RUA PLIhNIO COELHO COELHO 1314 AMTARA,327,299736,RUA RINO LEVI 5235 TEIXEIRAO,1131,0.086965
678727,RUA PLIhNIO COELHO COELHO 1314 AMTARA,327,338751,RUA PADRE ADOLPHO RHOL 2880 CENTRO,9685,0.09496862
309634,RUuA TENREIR ARANHA 1971 ARL,328,722079,RIO AUTAZ ACU 476 LIMAO,7705,0.15775087
309634,RUuA TENREIR ARANHA 1971 ARL,328,173465,LINHA GLEBA 04 OU R0 133 11 MACHADINHO,6438,0.15832411
309634,RUuA TENREIR ARANHA 1971 ARL,328,235926,RUA BIDU SAIAO 7069 APONIA,5879,0.16725567
309634,RUuA TENREIR ARANHA 1971 ARL,328,164456,LINHA 3 2680 GLEBA G,8988,0.17325026
309634,RUuA TENREIR ARANHA 1971 ARL,328,431129,TRAVESSAO SONIA BALAL 11 RURAL,7077,0.17326331
10310,AVENID TABAOPA 3113 3,329,897329,AVENIDA TEFE 801 CACHOEIRINHA,1156,0.085696705
10310,AVENID TABAOPA 3113 3,329,897349,AVENIDA TEFE 840 JAPIIM,8799,0.09548777
10310,AVENID TABAOPA 3113 3,329,897192,AVENIDA TEFE 533 JAPIIM,5579,0.097858876
10310,AVENID TABAOPA 3113 3,329,307764,RUA TABAJARA 1013 OLARIA,7875,0.102160655
10310,AVENID TABAOPA 3113 3,329,671149,AVENIDA BR 317 20732 AGROVILA,572,0.1080176
961365,RUA 22 36 CIDADE hOVA,330,961365,RUA 22 36 CIDADE NOVA,9571,0.079168424
961365,RUA 22 36 CIDADE hOVA,330,968495,RUA 41 24 NOVA CIDADE,2154,0.08176324
961365,RUA 22 36 CIDADE hOVA,330,955296,RUA 17 22 CIDADE NOVA,9677,0.08382959
961365,RUA 22 36 CIDADE hOVA,330,972646,RUA 62 8 CIDADE NOVA,3688,0.08461579
961365,RUA 22 36 CIDADE hOVA,330,959417,RUA 205 A 42 NOVA CIDADE,408,0.08814054
468652,RUA SELMA RGEINà 1968 NOVO HORIZNTE,331,468652,RUA SELMA REGINA 1968 NOVO HORIZONTE,4581,0.03618802
468652,RUA SELMA RGEINà 1968 NOVO HORIZNTE,331,157554,RUA VITORIA REGES 1995 NOVO HORIZONTE,177,0.047410972
468652,RUA SELMA RGEINà 1968 NOVO HORIZNTE,331,734354,RUA MARGARIDA 201 NOVO HORIZONTE,7079,0.050878517
468652,RUA SELMA RGEINà 1968 NOVO HORIZNTE,331,734372,RUA MARGARIDA 281 NOVO HORIZONTE,8509,0.05490507
468652,RUA SELMA RGEINà 1968 NOVO HORIZNTE,331,589861,RUA MOGNO 38 NOVO HORIZONTE,2269,0.058693886
799182,RUA BENJAMIN 2993 COSAT,332,797623,RUA ALVARO MAIA 2959 IRACY,4195,0.08169807
799182,RUA BENJAMIN 2993 COSAT,332,286678,RUA NEUSA 5977 IGARAPE,4948,0.086482234
799182,RUA BENJAMIN 2993 COSAT,332,286811,RUA NEUSA 7436 IGARAPE,8043,0.09056954
799182,RUA BENJAMIN 2993 COSAT,332,235615,RUA BERIMBAU 1713 CASTANHEIRA,6169,0.09085141
799182,RUA BENJAMIN 2993 COSAT,332,33564,RUA ZELIA GATAI 3376 COLONIAL,1656,0.09380229
757613,RO RUA BADAJOS 416 CODAJAS,333,757613,RUA RIO BADAJOS 416 CODAJAS,759,0.03254666
757613,RO RUA BADAJOS 416 CODAJAS,333,1147226,RUA LOPES CORDOVIL 483 ALVORADA,6385,0.074801706
757613,RO RUA BADAJOS 416 CODAJAS,333,1147186,RUA LOPES CORDOVIL 425 ALVORADA,3115,0.07587164
757613,RO RUA BADAJOS 416 CODAJAS,333,1147210,RUA LOPES CORDOVIL 445 ALVORADA,9675,0.079281464
757613,RO RUA BADAJOS 416 CODAJAS,333,797071,RUA ACACIO LEITE 4351 TIRADENTES,3658,0.08402936
244184,RUA CONSTELACAO 10331 MARkANA,334,244184,RUA CONSTELACAO 10331 MARIANA,8453,0.027231392
244184,RUA CONSTELACAO 10331 MARkANA,334,834751,RUA CODAJAS 84 UNIAO,8378,0.083336785
244184,RUA CONSTELACAO 10331 MARkANA,334,992393,RUA ANAPOLIS 1165 REDENCAO,5433,0.085768715
244184,RUA CONSTELACAO 10331 MARkANA,334,980282,RUA ABRAAO CARDOSO 604 COMPENSA,4486,0.08675906
244184,RUA CONSTELACAO 10331 MARkANA,334,1006328,RUA BAGE 433 REDENCAO,6689,0.08871884
568578,URA DO PAdSSEIO 275 TAUARI,335,405378,RUA MASSANGANA 2807 ALTO PARAISO,6249,0.10374415
568578,URA DO PAdSSEIO 275 TAUARI,335,524077,RAMAL ALTO PENTENCOSTE 214 PARANA,5186,0.10689036
568578,URA DO PAdSSEIO 275 TAUARI,335,510394,TRAVESSA RIO JURUA 3 1181 MIRITIZAL,7704,0.10692175
568578,URA DO PAdSSEIO 275 TAUARI,335,621679,TRAVESSA BAGUARI 228 TAQUARI,8651,0.10723346
568578,URA DO PAdSSEIO 275 TAUARI,335,754295,PARADOURO COPEA 18 NOVA JERUSALEM,4293,0.10963538
281118,RUA MANOEL FERREIRA 257 CENTRO,336,281118,RUA MANOEL FERREIRA 257 CENTRO,7271,1.5013982e-05
281118,RUA MANOEL FERREIRA 257 CENTRO,336,1091521,RUA EMILIO MOREIRA 247 CENTRO,7814,0.039765723
281118,RUA MANOEL FERREIRA 257 CENTRO,336,1091754,RUA EMILIO MOREIRA 977 CENTRO,2164,0.04347869
281118,RUA MANOEL FERREIRA 257 CENTRO,336,72716,RUA ROBISON FERREIRA 3032 CENTRO,8943,0.043556154
281118,RUA MANOEL FERREIRA 257 CENTRO,336,463528,RUA LUIZ BORGES 1179 CENTRO,2925,0.045194663
67144,INHA 54 CACOAL,337,67144,LINHA 9 54 CACOAL,2244,0.13639484
67144,INHA 54 CACOAL,337,67145,LINHA 9 55 CACOAL,5756,0.14240551
67144,INHA 54 CACOAL,337,64997,LINHA 06 40 CACOAL,7560,0.14942993
67144,INHA 54 CACOAL,337,66769,LINHA 4 11 CACOAL,4100,0.15045775
67144,INHA 54 CACOAL,337,64816,LINHA 05 26 CACOAL,2328,0.15357906
916450,BEC ODq ESPERANCA 75 CIDADr DE DEUS,338,916450,BECO DA ESPERANCA 75 CIDADE DE DEUS,1000,0.09116194
916450,BEC ODq ESPERANCA 75 CIDADr DE DEUS,338,927291,BECO SANHACU 52 CIDADE DE DEUS,6054,0.10544497
916450,BEC ODq ESPERANCA 75 CIDADr DE DEUS,338,923361,BECO MARFIM 34 CIDADE DE DEUS,4478,0.12375454
916450,BEC ODq ESPERANCA 75 CIDADr DE DEUS,338,917158,BECO DA PAZ 30 NOVA ESPERANCA,7905,0.12928213
916450,BEC ODq ESPERANCA 75 CIDADr DE DEUS,338,916833,BECO DA PACIENCIA 12 EDUCANDOS,8318,0.15578517
993485,RUA ANhELIMz 101 SANTá,339,235826,RUA BIDU SAIAO 6439 APONIA,3980,0.11734275
993485,RUA ANhELIMz 101 SANTá,339,235799,RUA BIDU SAIAO 6298 APONIA,4338,0.119039044
993485,RUA ANhELIMz 101 SANTá,339,996627,RUA ARAPARIS 82 COROADO,7910,0.12103387
993485,RUA ANhELIMz 101 SANTá,339,992743,RUA ANDIRA 72 JAPIIM,8130,0.12247604
993485,RUA ANhELIMz 101 SANTá,339,235926,RUA BIDU SAIAO 7069 APONIA,5879,0.12672684
907824,AVENIDA SAO JOGE 545 SAO JORE,340,907824,AVENIDA SAO JORGE 545 SAO JORGE,925,0.05008505
907824,AVENIDA SAO JOGE 545 SAO JORE,340,907743,AVENIDA SAO JORGE 207 SAO GERALDO,4479,0.06581998
907824,AVENIDA SAO JOGE 545 SAO JORE,340,895020,AVENIDA SAO VICENTE 90 SAO LAZARO,7743,0.077664785
907824,AVENIDA SAO JOGE 545 SAO JORE,340,493944,AVENIDA SAO PAULO 1148 CRUZEIRAO,9812,0.07969198
907824,AVENIDA SAO JOGE 545 SAO JORE,340,891633,AVENIDA RIO BRANCO 94 SAO JOSE OPERARIO,2080,0.084991515
78628,LINHA 02 02 RO 485 RUMO ESCONDIDhO 2 TERRA RICA RUMO,341,78628,LINHA 02 RO 485 RUMO ESCONDIDO 2 TERRA RICA RUMO ESCONDIDO,1148,0.05639538
78628,LINHA 02 02 RO 485 RUMO ESCONDIDhO 2 TERRA RICA RUMO,341,358220,LINHA 200 NORTE LD ESQUERDO 7 ROLIM DE MOURA,1696,0.10054226
78628,LINHA 02 02 RO 485 RUMO ESCONDIDhO 2 TERRA RICA RUMO,341,218123,ESTRADA DE FERRO MADEIRA MAMORE 1211 TRIANGULO,8308,0.11930704
78628,LINHA 02 02 RO 485 RUMO ESCONDIDhO 2 TERRA RICA RUMO,341,446622,LINHA 52 611 LH 52 KM 02 SENTIDO A SERRA,8592,0.12211473
78628,LINHA 02 02 RO 485 RUMO ESCONDIDhO 2 TERRA RICA RUMO,341,415219,ENTRADA ENTRADA LC 34 1 PA RIO ALTO,4309,0.13148148
745578,RUA EDUARDO RBEIR 478 CENTRO,342,745578,RUA EDUARDO RIBEIRO 478 CENTRO,414,0.024678245
745578,RUA EDUARDO RBEIR 478 CENTRO,342,745541,RUA EDUARDO RIBEIRO 348 CENTRO,3646,0.04401104
745578,RUA EDUARDO RBEIR 478 CENTRO,342,871678,AVENIDA EDUARDO RIBEIRO 629 CENTRO,9396,0.05834036
745578,RUA EDUARDO RBEIR 478 CENTRO,342,432046,RUA OSVALDO CRUZ 3690 CENTRO,4236,0.06764576
745578,RUA EDUARDO RBEIR 478 CENTRO,342,1143528,RUA LEONARDO MALCHER 854 CENTRO,3648,0.07129578
44170,AVENIDA MARGINAL 484 SUDE,343,44170,AVENIDA MARGINAL 484 SAUDE,1172,0.027704442
44170,AVENIDA MARGINAL 484 SUDE,343,44167,AVENIDA MARGINAL 464 SAUDE,490,0.051003806
44170,AVENIDA MARGINAL 484 SUDE,343,44151,AVENIDA MARGINAL 225 SAUDE,1463,0.052841138
44170,AVENIDA MARGINAL 484 SUDE,343,539949,AVENIDA OESTE 624 TUCUMA,2638,0.07577956
44170,AVENIDA MARGINAL 484 SUDE,343,97875,AVENIDA GUAPORE 907 SURPRESA,4712,0.07960413
554499,RUA AURELIANO LOPES 228 MANOEL JULIâO,344,554499,RUA AURELIANO LOPES 228 MANOEL JULIAO,6141,0.012631079
554499,RUA AURELIANO LOPES 228 MANOEL JULIâO,344,609057,RUA VETERANO R PINTO 285 MANOEL JULIAO,3739,0.05234884
554499,RUA AURELIANO LOPES 228 MANOEL JULIâO,344,598601,RUA RAIMUNDO MATOS DE MELO 474 MANOEL JULIAO,1709,0.05371347
554499,RUA AURELIANO LOPES 228 MANOEL JULIâO,344,620530,RUA VETERANO R PINTO 228 MANOEL JULIAO,5619,0.05373768
554499,RUA AURELIANO LOPES 228 MANOEL JULIâO,344,598540,RUA RAIMUNDO MATOS DE MELO 448 MANOEL JULIAO,1198,0.057283998
886905,OITIS AVENDIA 37 ARMAmsO MENDES,345,886905,AVENIDA OITIS 37 ARMANDO MENDES,3989,0.06415253
886905,OITIS AVENDIA 37 ARMAmsO MENDES,345,968358,RUA 40 C 18 AMAZONINO MENDES I,6742,0.06611651
886905,OITIS AVENDIA 37 ARMAmsO MENDES,345,968348,RUA 40 C 10 AMAZONINO MENDES I,6007,0.06884635
886905,OITIS AVENDIA 37 ARMAmsO MENDES,345,539949,AVENIDA OESTE 624 TUCUMA,2638,0.0708578
886905,OITIS AVENDIA 37 ARMAmsO MENDES,345,895588,AVENIDA SOLIMOES 100 MAUAZINHO,6620,0.07359719
662156,RUA FLORIAN PEXOTO 17 CENTRO,346,662156,RUA FLORIANO PEIXOTO 17 CENTRO,503,0.015636541
662156,RUA FLORIAN PEXOTO 17 CENTRO,346,662251,RUA FLORIANO PEIXOTO 717 CENTRO,4994,0.034067646
662156,RUA FLORIAN PEXOTO 17 CENTRO,346,662184,RUA FLORIANO PEIXOTO 243 CENTRO,8336,0.035686616
662156,RUA FLORIAN PEXOTO 17 CENTRO,346,669807,RUA MARECHAL FLORIANO PEIXOTO 105 CENTRO,628,0.038867824
662156,RUA FLORIAN PEXOTO 17 CENTRO,346,644517,RUA PORFIRIO DE MOURA 6 CENTRO,5254,0.04812055
695233,AVwNIDA MARIyA 513 NOSSA SNEHORA DE APAtECIDA,347,811035,LAGO COMUNIDADE SANTISSIMA TRINDADE 27 AMATARI,564,0.17167026
695233,AVwNIDA MARIyA 513 NOSSA SNEHORA DE APAtECIDA,347,468138,RUA MARACATIARA 4546 SANTISSIMA TRINDADE,3084,0.18152504
695233,AVwNIDA MARIyA 513 NOSSA SNEHORA DE APAtECIDA,347,741662,BECO SANTA LUZIA 122 TAUA MIRIM,3423,0.18547362
695233,AVwNIDA MARIyA 513 NOSSA SNEHORA DE APAtECIDA,347,927291,BECO SANHACU 52 CIDADE DE DEUS,6054,0.18796827
695233,AVwNIDA MARIyA 513 NOSSA SNEHORA DE APAtECIDA,347,739856,COMUNIDADE NOVA ALIANCA 20 PARANA DE AUTAZ MIRIM,2713,0.18927094
549728,RAU A 1126 NOVO HORIZOgNTE,348,978106,RUA A DEZESSETE 1291 JAPIIM,2043,0.12806599
549728,RAU A 1126 NOVO HORIZOgNTE,348,575229,RUA FUTURO 147 AVIARIO,5018,0.13250525
549728,RAU A 1126 NOVO HORIZOgNTE,348,575241,RUA FUTURO 196 AVIARIO,5545,0.13431388
549728,RAU A 1126 NOVO HORIZOgNTE,348,330277,RUA 54A 10 NOVA MUTUM,5805,0.13560955
549728,RAU A 1126 NOVO HORIZOgNTE,348,276629,RUA JUPITER 3041 B ELETRONORTE,8820,0.13711733
385293,RAU UM MIL QUINHENTOS E QUATRO 2134 CRISxT REI,349,385293,RUA UM MIL QUINHENTOS E QUATRO 2134 CRISTO REI,4837,0.07803184
385293,RAU UM MIL QUINHENTOS E QUATRO 2134 CRISxT REI,349,385164,RUA UM MIL QUINHENTOS E DOIS 2329 CRISTO REI,207,0.08236499
385293,RAU UM MIL QUINHENTOS E QUATRO 2134 CRISxT REI,349,387150,TRAVESSA UM MIL QUINHENTOS E DOZE 2062 CRISTO REI,9117,0.08974805
385293,RAU UM MIL QUINHENTOS E QUATRO 2134 CRISxT REI,349,369664,AVENIDA UM MIL QUINHENTOS E TRES 1207 CRISTO REI,5462,0.09392739
385293,RAU UM MIL QUINHENTOS E QUATRO 2134 CRISxT REI,349,369489,AVENIDA UM MIL QUINHENTOS E SETE 65 CRISTO REI,1510,0.10614559
38825,LuNHA 12 4091 CABIXI,350,38825,LINHA 12 4091 CABIXI,2310,0.079849906
38825,LuNHA 12 4091 CABIXI,350,92813,LINHA 40 175 PACARANA,4536,0.11319153
38825,LuNHA 12 4091 CABIXI,350,924312,BECO NONATO 2370 CACHOEIRINHA,8063,0.12884209
38825,LuNHA 12 4091 CABIXI,350,175554,LINHA TB 10 869 MACHADIHO,4766,0.13235922
38825,LuNHA 12 4091 CABIXI,350,121213,LINHA 632 2610 TARILANDIA,4345,0.13406183
47921,RUA AMILTON BOLSSO 4040 VILAGE VILAGE DO,351,47921,RUA AMILTON BOLSSO 4040 VILAGE DO SOL,4446,0.036799144
47921,RUA AMILTON BOLSSO 4040 VILAGE VILAGE DO,351,54841,RUA JOSE BONIFACIO 3838 VILAGE DO SOL,1998,0.073320076
47921,RUA AMILTON BOLSSO 4040 VILAGE VILAGE DO,351,838723,RUA NAZARE CAVALCANTE 2608 MORADA DO SOL,5983,0.0769307
47921,RUA AMILTON BOLSSO 4040 VILAGE VILAGE DO,351,47275,RUA 0LINTO FOLI 4013 VILAGE DO SOL,9964,0.083604716
47921,RUA AMILTON BOLSSO 4040 VILAGE VILAGE DO,351,789505,RUA PAUDERNEI AVELINO 137 MORADA DO SOL,6303,0.08744153
1130400,RUA JERUSALEM 560 CIDADE NOVA,352,1130400,RUA JERUSALEM 560 CIDADE NOVA,2146,6.1795154e-06
1130400,RUA JERUSALEM 560 CIDADE NOVA,352,1130381,RUA JERUSALEM 476 CIDADE NOVA,900,0.030386617
1130400,RUA JERUSALEM 560 CIDADE NOVA,352,1139390,RUA JURUNAS 490 CIDADE NOVA,4371,0.06626697
1130400,RUA JERUSALEM 560 CIDADE NOVA,352,1005427,RUA B TRES 301 CIDADE NOVA,8697,0.07031781
1130400,RUA JERUSALEM 560 CIDADE NOVA,352,1072947,RUA DEZOITO 20 CIDADE NOVA,9962,0.07061109
336449,AVENIDA SAO JOAO BATISTA 592 CUNHA E E SILVA,353,336449,AVENIDA SAO JOAO BATISTA 592 CUNHA E SILVA,9266,0.006864495
336449,AVENIDA SAO JOAO BATISTA 592 CUNHA E E SILVA,353,334719,AVENIDA JOAO PESSOA 1212 CUNHA E SILVA,7669,0.07484981
336449,AVENIDA SAO JOAO BATISTA 592 CUNHA E E SILVA,353,167934,AVENIDA JOAO BATISTA FIGUEIREDO 3348 BAIRRO UNIAO,5543,0.07782365
336449,AVENIDA SAO JOAO BATISTA 592 CUNHA E E SILVA,353,867365,AVENIDA COSME FERREIRA 5939 SAO JOSE OPERARIO,4815,0.08344334
336449,AVENIDA SAO JOAO BATISTA 592 CUNHA E E SILVA,353,695523,AVENIDA DOM BOSCO 163 SAO SEBASTIAO,3694,0.088646494
493392,AVENIDA LEOPOLDO UBLHOES 85 BAIRRO DO ALUMNIO,354,493392,AVENIDA LEOPOLDO BULHOES 85 BAIRRO DO ALUMNIO,8555,0.008306885
493392,AVENIDA LEOPOLDO UBLHOES 85 BAIRRO DO ALUMNIO,354,784833,AVENIDA SOLIMOES 100 BAIRRO BARRO ALTO,5239,0.052274074
493392,AVENIDA LEOPOLDO UBLHOES 85 BAIRRO DO ALUMNIO,354,362571,AVENIDA BENNO LUIS GRAEBIM 7 JARDIM ELDORADO,3784,0.054307356
493392,AVENIDA LEOPOLDO UBLHOES 85 BAIRRO DO ALUMNIO,354,816550,AVENIDA SENADOR LEOPOLDO PERES 35 BAIRRO CHICO VIEIRA,4582,0.05497995
493392,AVENIDA LEOPOLDO UBLHOES 85 BAIRRO DO ALUMNIO,354,480667,AVENIDA MARINHO MONTE 423 BAIRRO ELDORADO,8710,0.059016444
365398,JURACI CORREIA MULLER 5866 JARDIM ELDkRADO,355,365398,AVENIDA JURACI CORREIA MULLER 5866 JARDIM ELDORADO,9599,0.075278796
365398,JURACI CORREIA MULLER 5866 JARDIM ELDkRADO,355,1113670,RUA HUMBERTO CALDERARO FILHO 624 ADRIANOPOLIS,2375,0.10282153
365398,JURACI CORREIA MULLER 5866 JARDIM ELDkRADO,355,943164,IGARAPE DO MINDU 3 TANCREDO NEVES,7644,0.107753724
365398,JURACI CORREIA MULLER 5866 JARDIM ELDkRADO,355,298725,RUA RAIMUNDO CAPA GRANDE 7836 TANCREDO NEVES,1025,0.11202118
365398,JURACI CORREIA MULLER 5866 JARDIM ELDkRADO,355,101705,AVENIDA SALOMAO JUSTINIANO MELGAR 3777 GUAJARA MIRIM,5614,0.11681765
283937,RUA MESTRE VALENTIM 5428 TEIEIRAO TEIXEIRAO,356,283937,RUA MESTRE VALENTIM 5428 TEIXEIRAO,9837,0.039625186
283937,RUA MESTRE VALENTIM 5428 TEIEIRAO TEIXEIRAO,356,55922,RUA LOURIVAL MARTINS VIEIRA 3838 TEIXEIRAO,7923,0.0794612
283937,RUA MESTRE VALENTIM 5428 TEIEIRAO TEIXEIRAO,356,149385,RUA NITEROI 3970 JORGE TEIXEIRA,3616,0.08240519
283937,RUA MESTRE VALENTIM 5428 TEIEIRAO TEIXEIRAO,356,86795,RUA CAMPO MOURAO 2183 JORGE TEIXEIRA,812,0.08304168
283937,RUA MESTRE VALENTIM 5428 TEIEIRAO TEIXEIRAO,356,154281,RUA SENA MADUREIRA 3641 JORGE TEIXEIRA,8420,0.084854275
162230,RUA SãO LUIZ 2707 BRASILIA OVA,357,162230,RUA SAO LUIZ 2707 NOVA BRASILIA,2199,0.03862825
162230,RUA SãO LUIZ 2707 BRASILIA OVA,357,162093,RUA SAO LUIZ 1569 NOVA BRASILIA,3833,0.055737928
162230,RUA SãO LUIZ 2707 BRASILIA OVA,357,162021,RUA SAO LUIZ 841 NOVA BRASILIA,9602,0.057864066
162230,RUA SãO LUIZ 2707 BRASILIA OVA,357,162013,RUA SAO LUIZ 738 NOVA BRASILIA,1743,0.06310548
162230,RUA SãO LUIZ 2707 BRASILIA OVA,357,76383,RUA FERNAO DIAS 4654 SANTA LUZIA,2418,0.082991295
